2026-04-12T17:05:55.341703+0530 | DEBUG | Frame 10 processed at 39.27 FPS
2026-04-12T17:05:55.359476+0530 | INFO | Smoke detected
2026-04-12T17:05:55.360655+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.360742+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.1237549267670172}]}
2026-04-12T17:05:55.367673+0530 | DEBUG | Frame 11 processed at 39.23 FPS
2026-04-12T17:05:55.385029+0530 | INFO | Smoke detected
2026-04-12T17:05:55.386235+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.386323+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.1237549267670172}]}
2026-04-12T17:05:55.395347+0530 | DEBUG | Frame 12 processed at 36.91 FPS
2026-04-12T17:05:55.412544+0530 | INFO | Smoke detected
2026-04-12T17:05:55.413691+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.413778+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.1237549267670172}]}
2026-04-12T17:05:55.420954+0530 | DEBUG | Frame 13 processed at 39.96 FPS
2026-04-12T17:05:55.438278+0530 | INFO | Smoke detected
2026-04-12T17:05:55.439391+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.439471+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.1237549267670172}]}
2026-04-12T17:05:55.446482+0530 | DEBUG | Frame 14 processed at 40.01 FPS
2026-04-12T17:05:55.464304+0530 | INFO | Smoke detected
2026-04-12T17:05:55.465461+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.465546+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12313331717378358}]}
2026-04-12T17:05:55.472472+0530 | DEBUG | Frame 15 processed at 39.27 FPS
2026-04-12T17:05:55.490199+0530 | INFO | Smoke detected
2026-04-12T17:05:55.491443+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.491534+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12320672117394096}]}
2026-04-12T17:05:55.498759+0530 | DEBUG | Frame 16 processed at 38.92 FPS
2026-04-12T17:05:55.516476+0530 | INFO | Smoke detected
2026-04-12T17:05:55.517598+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.517678+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.1238317065336124}]}
2026-04-12T17:05:55.526325+0530 | DEBUG | Frame 17 processed at 36.99 FPS
2026-04-12T17:05:55.543849+0530 | INFO | Smoke detected
2026-04-12T17:05:55.544990+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.545083+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12356370670323596}]}
2026-04-12T17:05:55.552657+0530 | DEBUG | Frame 18 processed at 38.93 FPS
2026-04-12T17:05:55.570370+0530 | INFO | Smoke detected
2026-04-12T17:05:55.571498+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.571581+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12356370670323596}]}
2026-04-12T17:05:55.579404+0530 | DEBUG | Frame 19 processed at 38.08 FPS
2026-04-12T17:05:55.597908+0530 | INFO | Smoke detected
2026-04-12T17:05:55.599221+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.599320+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12356370670323596}]}
2026-04-12T17:05:55.606455+0530 | DEBUG | Frame 20 processed at 37.83 FPS
2026-04-12T17:05:55.624033+0530 | INFO | Smoke detected
2026-04-12T17:05:55.625202+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.625282+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12293735890139275}]}
2026-04-12T17:05:55.632134+0530 | DEBUG | Frame 21 processed at 39.85 FPS
2026-04-12T17:05:55.649602+0530 | INFO | Smoke detected
2026-04-12T17:05:55.650812+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.650908+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12293735890139275}]}
2026-04-12T17:05:55.657823+0530 | DEBUG | Frame 22 processed at 39.82 FPS
2026-04-12T17:05:55.674886+0530 | INFO | Smoke detected
2026-04-12T17:05:55.676000+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.676080+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12293735890139275}]}
2026-04-12T17:05:55.682886+0530 | DEBUG | Frame 23 processed at 40.65 FPS
2026-04-12T17:05:55.700139+0530 | INFO | Smoke detected
2026-04-12T17:05:55.701322+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.701413+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12293735890139275}]}
2026-04-12T17:05:55.710424+0530 | DEBUG | Frame 24 processed at 37.05 FPS
2026-04-12T17:05:55.727951+0530 | INFO | Smoke detected
2026-04-12T17:05:55.729100+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.729197+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12293735890139275}]}
2026-04-12T17:05:55.736405+0530 | DEBUG | Frame 25 processed at 39.82 FPS
2026-04-12T17:05:55.753412+0530 | INFO | Smoke detected
2026-04-12T17:05:55.754531+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.754611+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12293735890139275}]}
2026-04-12T17:05:55.761456+0530 | DEBUG | Frame 26 processed at 40.72 FPS
2026-04-12T17:05:55.779251+0530 | INFO | Smoke detected
2026-04-12T17:05:55.780420+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.780507+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12320672117394096}]}
2026-04-12T17:05:55.787233+0530 | DEBUG | Frame 27 processed at 39.75 FPS
2026-04-12T17:05:55.804409+0530 | INFO | Smoke detected
2026-04-12T17:05:55.805630+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.805719+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12258233168586338}]}
2026-04-12T17:05:55.812670+0530 | DEBUG | Frame 28 processed at 40.05 FPS
2026-04-12T17:05:55.829850+0530 | INFO | Smoke detected
2026-04-12T17:05:55.830985+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.831069+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12320672117394096}]}
2026-04-12T17:05:55.837739+0530 | DEBUG | Frame 29 processed at 40.83 FPS
2026-04-12T17:05:55.855920+0530 | INFO | Smoke detected
2026-04-12T17:05:55.857115+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.857204+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12320672117394096}]}
2026-04-12T17:05:55.864197+0530 | DEBUG | Frame 30 processed at 38.70 FPS
2026-04-12T17:05:55.882712+0530 | INFO | Smoke detected
2026-04-12T17:05:55.883860+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.883944+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12437715746753206}]}
2026-04-12T17:05:55.890721+0530 | DEBUG | Frame 31 processed at 38.55 FPS
2026-04-12T17:05:55.908055+0530 | INFO | Smoke detected
2026-04-12T17:05:55.909301+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.909401+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.1238317065336124}]}
2026-04-12T17:05:55.916586+0530 | DEBUG | Frame 32 processed at 39.31 FPS
2026-04-12T17:05:55.934668+0530 | INFO | Smoke detected
2026-04-12T17:05:55.935807+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.935889+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12356370670323596}]}
2026-04-12T17:05:55.942580+0530 | DEBUG | Frame 33 processed at 39.45 FPS
2026-04-12T17:05:55.959978+0530 | INFO | Smoke detected
2026-04-12T17:05:55.961149+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.961245+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12356370670323596}]}
2026-04-12T17:05:55.968051+0530 | DEBUG | Frame 34 processed at 40.16 FPS
2026-04-12T17:05:55.986065+0530 | INFO | Smoke detected
2026-04-12T17:05:55.987221+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:55.987305+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12329888476852985}]}
2026-04-12T17:05:55.994204+0530 | DEBUG | Frame 35 processed at 38.94 FPS
2026-04-12T17:05:56.012329+0530 | INFO | Smoke detected
2026-04-12T17:05:56.013577+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.013670+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12267118481766504}]}
2026-04-12T17:05:56.022437+0530 | DEBUG | Frame 36 processed at 36.94 FPS
2026-04-12T17:05:56.039789+0530 | INFO | Smoke detected
2026-04-12T17:05:56.040951+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.041030+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12204405550324655}]}
2026-04-12T17:05:56.048569+0530 | DEBUG | Frame 37 processed at 39.26 FPS
2026-04-12T17:05:56.066292+0530 | INFO | Smoke detected
2026-04-12T17:05:56.067409+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.067501+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12204405550324655}]}
2026-04-12T17:05:56.074359+0530 | DEBUG | Frame 38 processed at 39.65 FPS
2026-04-12T17:05:56.091679+0530 | INFO | Smoke detected
2026-04-12T17:05:56.092856+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.092943+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12204405550324655}]}
2026-04-12T17:05:56.100377+0530 | DEBUG | Frame 39 processed at 39.11 FPS
2026-04-12T17:05:56.117599+0530 | INFO | Smoke detected
2026-04-12T17:05:56.118827+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.118925+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12204405550324655}]}
2026-04-12T17:05:56.125759+0530 | DEBUG | Frame 40 processed at 40.26 FPS
2026-04-12T17:05:56.142984+0530 | INFO | Smoke detected
2026-04-12T17:05:56.144121+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.144215+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12267118481766504}]}
2026-04-12T17:05:56.151000+0530 | DEBUG | Frame 41 processed at 40.46 FPS
2026-04-12T17:05:56.168642+0530 | INFO | Smoke detected
2026-04-12T17:05:56.169820+0530 | INFO | No fire detected (HSV fallback)
2026-04-12T17:05:56.169902+0530 | INFO | Mission Output: {'alert': 'HIGH_RISK_DETECTED', 'severity': 'HIGH', 'action': 'ALERT_AND_MONITOR', 'score': 5, 'details': [{'person_id': 2, 'event': 'near_smoke', 'distance': 0.12267118481766504}]}
2026-04-12T17:05:56.176653+0530 | DEBUG | Frame 42 processed at 39.77 FPS
